seed,iCem_alpha,save_to_wandb,safe_exploration,run_id,summary_Exploration trajectory Episode 0,summary_Exploration trajectory Episode 1,summary_Exploration trajectory Episode 10,summary_Exploration trajectory Episode 11,summary_Exploration trajectory Episode 12,summary_Exploration trajectory Episode 13,summary_Exploration trajectory Episode 14,summary_Exploration trajectory Episode 15,summary_Exploration trajectory Episode 2,summary_Exploration trajectory Episode 3,summary_Exploration trajectory Episode 4,summary_Exploration trajectory Episode 5,summary_Exploration trajectory Episode 6,summary_Exploration trajectory Episode 7,summary_Exploration trajectory Episode 8,summary_Exploration trajectory Episode 9,summary_Swing up,summary__runtime,summary__step,summary__timestamp,summary__wandb,summary_episode_idx,summary_extrinsic_reward,summary_nll
0,0.2,True,False,2ga7ifmc,"{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 0_3_d6686581150054238331.png', 'sha256': 'd668658115005423833197726997403ae14a35833a6cb9f51e5008eb2334fdc5', 'size': 27437, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 1_1007_55526dae96f604bc8b16.png', 'sha256': '55526dae96f604bc8b168e8013ff81e72f2df622fd90177e5b7164d43ea608f9', 'size': 14128, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 10_10043_ba350aedd99059326afa.png', 'sha256': 'ba350aedd99059326afaa43b6d64c9329c74eb0818815310512308c5f43f1350', 'size': 33181, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 11_11047_63dc093ca63bd3fde0fb.png', 'sha256': '63dc093ca63bd3fde0fb44a8c0d87cbcef55c8aaf352925f700177addf4268ec', 'size': 34137, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 12_12051_3912e5bb98f35dee1551.png', 'sha256': '3912e5bb98f35dee1551a2ae49eb67a02cebe03fc302432afe37afc50d31c8ad', 'size': 25378, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 13_13055_2bdad0dcb8f54ead135d.png', 'sha256': '2bdad0dcb8f54ead135dde168b64d49e41e5900b28403c11879a3e83d431e018', 'size': 31756, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 14_14059_d718d980defae6b4ab16.png', 'sha256': 'd718d980defae6b4ab16504f17caa38cfa71401afa83ab535ac7e6c7dfc2425c', 'size': 30936, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 15_15063_30795b3f18305648c860.png', 'sha256': '30795b3f18305648c8607c1f93d2fca128b9c5c0db2f86c790ab40a90e653db6', 'size': 31825, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 2_2011_6eb2abcd99c4a0f15e47.png', 'sha256': '6eb2abcd99c4a0f15e47a51f6702c3cfe3a2753b12718a96ce20cc499b116b2e', 'size': 30552, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 3_3015_f205ef8d9dcb3eeffbd5.png', 'sha256': 'f205ef8d9dcb3eeffbd5a99f4165eab12c205dc07a8bfbbe3d7c5428f32c848f', 'size': 28739, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 4_4019_97d6992dce7a9be46365.png', 'sha256': '97d6992dce7a9be46365752bd61e171eef9a1775ba5acdc80c0a0d88135e40e4', 'size': 30436, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 5_5023_4437bfb52a4a2f90498c.png', 'sha256': '4437bfb52a4a2f90498c5813dee9c5744b14f9dec4f5449425b2941b58350b03', 'size': 27614, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 6_6027_50ad0531d361d2c32462.png', 'sha256': '50ad0531d361d2c32462780fc14e692d19b9e7fcc15bd6cd64c5cc8377b9e576', 'size': 30161, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 7_7031_08e10a90a7df8ce92199.png', 'sha256': '08e10a90a7df8ce921993647a51ee0fae4726d2567179d1d0cad2b4711f726c1', 'size': 30176, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 8_8035_818236130759fc0a8fd7.png', 'sha256': '818236130759fc0a8fd744f12ea4455f2be9d6019e1afcdb4b06737c45caf118', 'size': 31525, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 9_9039_9c75bb7461aca125dad9.png', 'sha256': '9c75bb7461aca125dad95a6fae2368987d74ee50fbbf5bba695191336a33728e', 'size': 25463, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Swing up_15061_747f50a1555ece605d52.png', 'sha256': '747f50a1555ece605d529414e5f5674ea3ef62d870f4141ea60e65ba42d37cbd', 'size': 23676, 'width': 800}",56279.395860910416,15063,1725935165.6210349,{'runtime': 56278},15,-172.01949137298473,-3.3902260344609956
1,0.2,True,False,2o3o5ouk,"{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 0_3_70a07362c3bd3084fe4a.png', 'sha256': '70a07362c3bd3084fe4a8ef02f716bb8af39bc07b661d2c1a5ae4124fca31b2c', 'size': 30692, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 1_1007_55526dae96f604bc8b16.png', 'sha256': '55526dae96f604bc8b168e8013ff81e72f2df622fd90177e5b7164d43ea608f9', 'size': 14128, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 10_10043_fe403a7713a59396d3f4.png', 'sha256': 'fe403a7713a59396d3f46ffb5cf603714ca48a928ab911a36d541623f9a6fb22', 'size': 30809, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 11_11047_306f5a61a002a6277c7d.png', 'sha256': '306f5a61a002a6277c7d4d32d8a8bc9d191fea7b4fb783b9dac70e368b7c9cf6', 'size': 31885, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 12_12051_647319fdbd9fd34ef4f8.png', 'sha256': '647319fdbd9fd34ef4f85dc533ddddb35bb777d700a05bc4460972b7a782126c', 'size': 33461, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 13_13055_0c7d2af27a4e4d640988.png', 'sha256': '0c7d2af27a4e4d640988a36f1c950a2d9c71e2a0afb732badc209224ed19a6db', 'size': 29394, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 14_14059_8196b1692ab4d10eb22f.png', 'sha256': '8196b1692ab4d10eb22f9510540ce3a43bb54463ded98c6d787c6ad9adbc199b', 'size': 26329, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 15_15063_6552df819d94a2f59cf3.png', 'sha256': '6552df819d94a2f59cf3700baa64b98822e1b07a562ea23b61b21b7778f560be', 'size': 33400, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 2_2011_4390cf6181bf23bad85e.png', 'sha256': '4390cf6181bf23bad85e9d37c21defc716fad29e981134c7f7ad5185f4da32ef', 'size': 31840, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 3_3015_3fcadc9008f2897e71a9.png', 'sha256': '3fcadc9008f2897e71a976cef74615cbf058e2824f9ca38629e865c1f059000d', 'size': 30751, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 4_4019_848699f741cf70fbb0fc.png', 'sha256': '848699f741cf70fbb0fc5907c1f2b4153b7682910869e15fb7a9d4f5cee69a7e', 'size': 30671, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 5_5023_012cc34e1f55ec24074c.png', 'sha256': '012cc34e1f55ec24074c009534bea6176499762be761e78b6467473108e6dcb8', 'size': 31381, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 6_6027_80df2ffcf69053822d6b.png', 'sha256': '80df2ffcf69053822d6bc7e8d5de0ee7c36bff2170397569ad115c71aae09fda', 'size': 26331, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 7_7031_27419eb12ae114060798.png', 'sha256': '27419eb12ae11406079887c9b777829da74dc67e884b14361533236b19aba401', 'size': 29976, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 8_8035_2716687f759252a1eb17.png', 'sha256': '2716687f759252a1eb178533a50a5dd0714032151c762ed37b13f0f5567471d4', 'size': 30879, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 9_9039_59ca32352048e7b00950.png', 'sha256': '59ca32352048e7b00950ada32028f067de5b5f6252bf4b4d162d6b0b094c06ab', 'size': 31142, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Swing up_15061_1ac8bf3ed0c42177377a.png', 'sha256': '1ac8bf3ed0c42177377aded45fe8464da8827b31e8a4b7ca0c9ec762df7c8481', 'size': 24718, 'width': 800}",56088.396473407745,15063,1725934974.6213365,{'runtime': 56086},15,-173.16423298215034,-3.3906951442593054
0,0.0,True,False,6oou8rx2,"{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 0_3_d6686581150054238331.png', 'sha256': 'd668658115005423833197726997403ae14a35833a6cb9f51e5008eb2334fdc5', 'size': 27437, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 1_1007_55526dae96f604bc8b16.png', 'sha256': '55526dae96f604bc8b168e8013ff81e72f2df622fd90177e5b7164d43ea608f9', 'size': 14128, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 10_10043_83864da99b9d3d1befe1.png', 'sha256': '83864da99b9d3d1befe1bbf04a0af64e089d1980e89c645b709e4133c7668001', 'size': 23373, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 11_11047_a96d51ce7e2f9873991f.png', 'sha256': 'a96d51ce7e2f9873991fbd1e8b04e0ecee215506673f52a9b546ba4cff2a10c1', 'size': 32298, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 12_12051_ed8fa9d8c31d217bd499.png', 'sha256': 'ed8fa9d8c31d217bd499349fe566914e2945b897cf028f58f4c830dc910e9c0f', 'size': 32034, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 13_13055_191571800e28dc22d8f6.png', 'sha256': '191571800e28dc22d8f6f7038a9713f2f68c571e7e63fc96ad0952cc3340d4fc', 'size': 35482, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 14_14059_6ebc602d7ca008fb9cc9.png', 'sha256': '6ebc602d7ca008fb9cc9ec217b3ff6d711b550db36933917b6c8513fa7cb999a', 'size': 31056, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 15_15063_cebb20eee6f55fb7a742.png', 'sha256': 'cebb20eee6f55fb7a74228171f8b11bf92cb8f1af7927b6a49f7121bed0cb679', 'size': 27133, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 2_2011_a6b0fa79f7fbb90b3148.png', 'sha256': 'a6b0fa79f7fbb90b314845bccdcc8186d6e8c0005247575a57834c676bd2d878', 'size': 32749, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 3_3015_b74d7653818d640c05b2.png', 'sha256': 'b74d7653818d640c05b207db28aaa0b398fedede07ee970cfefa58bb96f67df6', 'size': 28890, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 4_4019_ae4c520468ecdefa7095.png', 'sha256': 'ae4c520468ecdefa709519e4b8adf37c0d0049f974c958d28a49ccbe758d261f', 'size': 31964, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 5_5023_b8fdb9111dcd313beaf4.png', 'sha256': 'b8fdb9111dcd313beaf4802f202891002522a9490b350ae598809d8a4f320a2a', 'size': 28115, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 6_6027_99db540557f33dacc7e5.png', 'sha256': '99db540557f33dacc7e51b1df872d51839bd1b5f549b078056ad696829a06312', 'size': 30035, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 7_7031_f224957835f1821de6e7.png', 'sha256': 'f224957835f1821de6e7860b70cfed8c0b99bb324e8c9ddece00a7b66dd178c6', 'size': 31811, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 8_8035_1bb87fff1aec622a378e.png', 'sha256': '1bb87fff1aec622a378e0be92bea3ace5c1fa34246816ea068b51ac06275bf6f', 'size': 31866, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 9_9039_1a374bad4ce8c9544a2c.png', 'sha256': '1a374bad4ce8c9544a2ca4332103b3ddc4a9775a61540253135dfede76513a10', 'size': 24560, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Swing up_15061_d657f27469b0bb728aed.png', 'sha256': 'd657f27469b0bb728aed06b43e01b1b3f8085adac725af6479c6d62d393d8143', 'size': 24665, 'width': 800}",56392.41755151749,15063,1725935278.6426976,{'runtime': 56390},15,-174.13508755234105,-3.4689969758757493
1,0.0,True,False,9cd7ot5t,"{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 0_3_43c57ea5554aa9ab40b3.png', 'sha256': '43c57ea5554aa9ab40b3bd65e8e2be43d40c7fc866331e234b2b218dc1cfa6e2', 'size': 30882, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 1_1007_55526dae96f604bc8b16.png', 'sha256': '55526dae96f604bc8b168e8013ff81e72f2df622fd90177e5b7164d43ea608f9', 'size': 14128, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 10_10043_8c94636db139a0aa3519.png', 'sha256': '8c94636db139a0aa35199a26e032a4d6390b4ad12ee121eb174ce4e435acaf6c', 'size': 31709, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 11_11047_362e3b0784fe472b6618.png', 'sha256': '362e3b0784fe472b661885379220a5c640d8d368e439801ad233519a84906fec', 'size': 31712, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 12_12051_d065e826e2208d930a70.png', 'sha256': 'd065e826e2208d930a70d130c28225d7004322a4a7ff92cb6b8bedc111b5d0ed', 'size': 26203, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 13_13055_18994c82e6729d9db5de.png', 'sha256': '18994c82e6729d9db5de59ae89204b12d2509c5ff41b21e19e68b0af65999e5f', 'size': 31728, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 14_14059_ec38e7274ebebe2b2437.png', 'sha256': 'ec38e7274ebebe2b2437c25dfa085a47f0e4b59c0b5259fa3c3d538a4f7ba75f', 'size': 24557, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 15_15063_7e3dba21a4e1adc98748.png', 'sha256': '7e3dba21a4e1adc98748f078a2de4b7db26547774180e446c713addb7bbec910', 'size': 32486, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 2_2011_feccad531e58601f56d6.png', 'sha256': 'feccad531e58601f56d6b545a8d536cdb62dffb924a9ee9c16993c4dda198994', 'size': 34927, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 3_3015_b0f64ce2d33d1bd58363.png', 'sha256': 'b0f64ce2d33d1bd58363b85dc22178c4ce7119787227ba4e45e6699d06bfa1d0', 'size': 27823, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 4_4019_44bb194a89deb256d372.png', 'sha256': '44bb194a89deb256d3726d0d5dd33be096e01d9131ce9dbc671d9e123c7fb3c0', 'size': 31821, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 5_5023_01b9c7c12a4018af86ee.png', 'sha256': '01b9c7c12a4018af86ee74f164945c7ec0e6852d3f5b37abb23b0a7ba95e430d', 'size': 30985, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 6_6027_a5d5e7163877b9d466f4.png', 'sha256': 'a5d5e7163877b9d466f443b5cc520de3f633821bee6c24c415417019ecbc5bd9', 'size': 30712, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 7_7031_c7fc5aa75befacacf315.png', 'sha256': 'c7fc5aa75befacacf3155a24fa6de2615a8c542e9f17c2e391d86e65fd86a66d', 'size': 31247, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 8_8035_f944605aa4c70fad14ce.png', 'sha256': 'f944605aa4c70fad14cefbefd84ae4bcc46d7001f1eaa413eb0ca1894526be7e', 'size': 31381, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 9_9039_a3e5999ddae7879bc233.png', 'sha256': 'a3e5999ddae7879bc233df6784f3949342f6d78f32eeb3bdd93773274d465ebe', 'size': 30594, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Swing up_15061_59220c51004fd178fc25.png', 'sha256': '59220c51004fd178fc25130c5ab82fc5ecdbfefcd351dca6ab8b72c00621199b', 'size': 23487, 'width': 800}",56205.93795418739,15063,1725935092.165094,{'runtime': 56204},15,-173.0279858737899,-3.4603037531563556
0,0.0,True,True,m4ftnzd4,"{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 0_3_d6686581150054238331.png', 'sha256': 'd668658115005423833197726997403ae14a35833a6cb9f51e5008eb2334fdc5', 'size': 27437, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 1_1007_55526dae96f604bc8b16.png', 'sha256': '55526dae96f604bc8b168e8013ff81e72f2df622fd90177e5b7164d43ea608f9', 'size': 14128, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 10_10043_7d4a5344a1907c559ab3.png', 'sha256': '7d4a5344a1907c559ab3d24690ca49018450bc5168f5888b470e4aa557ea23f8', 'size': 28494, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 11_11047_cb75b594ace3fcfebbd6.png', 'sha256': 'cb75b594ace3fcfebbd6b25aa1a19475be74b539240781bf746d2d47ac1f65f6', 'size': 29177, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 12_12051_d588334c164ce1a91bd5.png', 'sha256': 'd588334c164ce1a91bd5a833d823b3445a3a392679bb0df13749dcb3d9053a1d', 'size': 28194, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 13_13055_b5a5532b8d81d6b13422.png', 'sha256': 'b5a5532b8d81d6b13422fa9e785e7965a1c505784a83ee0978b10fcc4715ef9b', 'size': 31274, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 14_14059_f36e068cf2f285d32ddc.png', 'sha256': 'f36e068cf2f285d32ddca41cd080e446c5f7d9717ae77115b7251a57c0388639', 'size': 29794, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 15_15063_331304ed070c2ecb70f9.png', 'sha256': '331304ed070c2ecb70f9dc83a4edfd4328fae87c18bddfe77517a5dfc05056cf', 'size': 30288, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 2_2011_a6b0fa79f7fbb90b3148.png', 'sha256': 'a6b0fa79f7fbb90b314845bccdcc8186d6e8c0005247575a57834c676bd2d878', 'size': 32749, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 3_3015_adbdf677cabb89c4ce65.png', 'sha256': 'adbdf677cabb89c4ce655226224fbae4bba9f23b3c3026f6ad320e07c1ea30dd', 'size': 31779, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 4_4019_d4ed318dea51657cc529.png', 'sha256': 'd4ed318dea51657cc5299cf0ea257e3c61368edf491389b770ea94436f6ffae7', 'size': 28119, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 5_5023_25332dec1d67164b2da4.png', 'sha256': '25332dec1d67164b2da4ad61536f2867ed6cb4c14cdfab2d2cf24b3870a26a54', 'size': 30848, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 6_6027_220761ea19df35e1aa1b.png', 'sha256': '220761ea19df35e1aa1bf4393679ecc6467cc6e5e4f3997f7d603f4a82d2f8f6', 'size': 28803, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 7_7031_7007b05041831e1768cf.png', 'sha256': '7007b05041831e1768cfea600cc60739891aed1648d6321b37dd979b27a7df46', 'size': 26625, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 8_8035_f5fbf0d40446828f17ed.png', 'sha256': 'f5fbf0d40446828f17edecf21e87fd50dc4d6620f1ac9a7fc17d68ff5e4f1f2a', 'size': 29286, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Exploration trajectory Episode 9_9039_a3fb17ece50280d79775.png', 'sha256': 'a3fb17ece50280d797758170bbba118d749f0043344860c28cfcbcf318c3a048', 'size': 29697, 'width': 800}","{'_type': 'image-file', 'format': 'png', 'height': 200, 'path': 'media/images/Swing up_15061_a587f4acb33adf8b3049.png', 'sha256': 'a587f4acb33adf8b3049b8876cd154fef730e3d0c385a4b779b60a983e03ffb2', 'size': 26600, 'width': 800}",56737.00611448288,15063,1725935623.2235816,{'runtime': 56735},15,-180.96207131608517,-4.3009272079484555
